date,CHG,CHGPct,openIndex,highestIndex,lowestIndex,closeIndex
2015-06-23,19.75,0.1775,11146.58,11167.04,11131.03,11149.36
2015-06-24,-83.22,-0.7464,11132.44,11142.11,11066.14,11066.14
2015-06-25,-30.41,-0.2748,11078.57,11094.79,11030.77,11035.73
2015-06-26,4.58,0.0415,11048.6,11063.46,11008.99,11040.31
2015-06-29,-249.98,-2.2642,10940.98,10953.07,10787.28,10790.33
2015-06-30,14.87,0.1378,10859.11,10873.66,10768.62,10805.2
2015-07-01,53.79,0.4978,10844.46,10890.36,10821.37,10858.99
2015-07-02,5.83,0.0537,10885.53,10903.37,10838.92,10864.82
2015-07-06,-82.14,-0.756,10770.04,10836.93,10732.41,10782.68
2015-07-07,46.64,0.4325,10764.97,10841.49,10631.52,10829.32
2015-07-08,-192.52,-1.7778,10755.56,10755.56,10622.32,10636.8
2015-07-09,52.71,0.4955,10741.76,10801.93,10688.33,10689.51
2015-07-10,164.41,1.538,10689.51,10871.46,10689.51,10853.92
2015-07-13,90.93,0.8378,10853.92,10950.18,10853.92,10944.85
2015-07-14,48.41,0.4423,10944.0,11003.01,10938.73,10993.26
2015-07-15,-34.43,-0.3132,10989.37,10996.44,10934.67,10958.83
2015-07-16,66.04,0.6026,11013.33,11032.61,11011.54,11024.87
2015-07-17,-37.7,-0.342,11010.84,11010.84,10965.67,10987.17
2015-07-20,-17.68,-0.1609,10991.28,10991.28,10954.58,10969.49
2015-07-21,-50.49,-0.4603,10960.41,10974.82,10902.11,10919.0
2015-07-22,-19.14,-0.1753,10897.14,10917.16,10881.05,10899.86
2015-07-23,-59.13,-0.5425,10918.09,10919.17,10825.69,10840.73
2015-07-24,-118.78,-1.0957,10830.78,10831.19,10706.14,10721.95
2015-07-27,-65.34,-0.6094,10688.86,10698.53,10636.27,10656.61
2015-07-28,133.57,1.2534,10698.9,10800.22,10668.65,10790.18
2015-07-29,93.73,0.8687,10795.18,10895.22,10794.0,10883.91
2015-07-30,-2.16,-0.0198,10866.31,10887.9,10824.73,10881.75
2015-07-31,0.53,0.0049,10908.31,10933.39,10872.33,10882.28
2015-08-03,-41.02,-0.3769,10883.47,10883.47,10795.02,10841.26
2015-08-04,-16.56,-0.1527,10849.14,10869.59,10802.22,10824.7
2015-08-05,23.15,0.2139,10874.2,10916.22,10833.58,10847.85
2015-08-06,-48.41,-0.4463,10851.34,10856.39,10756.85,10799.44
2015-08-07,-36.29,-0.336,10779.5,10785.35,10728.48,10763.15
2015-08-10,142.9,1.3277,10804.81,10906.08,10804.81,10906.05
2015-08-11,-103.96,-0.9532,10857.09,10857.09,10757.18,10802.09
2015-08-12,-22.63,-0.2095,10725.88,10789.66,10628.94,10779.46
2015-08-13,-34.15,-0.3168,10779.44,10780.06,10722.88,10745.31
2015-08-14,36.93,0.3437,10736.35,10784.33,10730.51,10782.24
2015-08-17,36.33,0.3369,10743.57,10819.22,10708.34,10818.57
2015-08-18,-25.77,-0.2382,10799.54,10819.69,10780.01,10792.8
2015-08-19,-105.78,-0.9801,10742.32,10761.02,10638.19,10687.02
2015-08-20,-211.27,-1.9769,10618.35,10620.76,10475.74,10475.75
2015-08-21,-280.06,-2.6734,10402.3,10426.04,10195.69,10195.69
2015-08-24,-405.75,-3.9796,9864.3,10068.92,9509.59,9789.94
2015-08-25,-97.55,-0.9964,9790.1,10063.14,9689.65,9692.39
2015-08-26,287.28,2.964,9692.4,9986.48,9692.4,9979.67
2015-08-27,250.84,2.5135,10044.36,10248.38,10044.36,10230.51
2015-08-28,11.55,0.1129,10199.16,10256.84,10180.24,10242.06
2015-08-31,-65.56,-0.6401,10198.32,10226.17,10120.48,10176.5
2015-09-01,-301.83,-2.966,10176.5,10176.5,9821.37,9874.67
2015-09-02,138.69,1.4045,9963.14,10013.36,9884.15,10013.36
2015-09-03,35.93,0.3588,10044.35,10150.83,10018.01,10049.29
2015-09-04,-177.43,-1.7656,9955.37,9955.37,9825.2,9871.86
2015-09-08,237.82,2.4091,9974.78,10113.26,9974.78,10109.68
2015-09-09,-120.77,-1.1946,10193.04,10219.56,9972.81,9988.91
2015-09-10,30.48,0.3051,9985.03,10078.34,9957.35,10019.39
2015-09-11,20.83,0.2079,9987.48,10040.27,9942.95,10040.22
2015-09-14,-51.63,-0.5142,10026.55,10026.55,9964.52,9988.59
2015-09-15,117.28,1.1741,10008.63,10123.28,9996.83,10105.87
2015-09-16,130.85,1.2948,10139.09,10244.69,10138.29,10236.72
2015-09-17,-21.18,-0.2069,10217.05,10362.26,10200.62,10215.54
2015-09-18,-183.94,-1.8006,10118.22,10130.9,10009.31,10031.6
2015-09-21,34.47,0.3436,10049.36,10132.06,10026.14,10066.07
2015-09-22,-153.47,-1.5246,9970.26,9970.26,9855.69,9912.6
2015-09-23,-44.7,-0.4509,9923.73,9941.47,9847.09,9867.9
2015-09-24,-30.09,-0.3049,9813.16,9859.88,9727.0,9837.81
2015-09-25,19.45,0.1977,9913.63,9948.77,9814.57,9857.26
2015-09-28,-255.84,-2.5954,9803.4,9803.4,9590.45,9601.42
2015-09-29,20.65,0.2151,9612.63,9670.3,9565.24,9622.07
2015-09-30,177.62,1.846,9698.93,9803.64,9689.19,9799.69
2015-10-01,21.26,0.2169,9832.33,9865.05,9720.85,9820.95
2015-10-02,152.61,1.5539,9755.78,9973.56,9697.27,9973.56
2015-10-05,194.37,1.9489,10035.86,10176.98,10035.86,10167.93
2015-10-06,-11.55,-0.1136,10167.5,10205.11,10124.92,10156.38
2015-10-07,102.14,1.0057,10212.35,10284.26,10168.01,10258.52
2015-10-08,102.52,0.9994,10238.12,10375.11,10222.07,10361.04
2015-10-09,0.22,0.0021,10376.69,10400.15,10331.03,10361.26
2015-10-12,-4.77,-0.046,10356.33,10367.7,10329.01,10356.49
2015-10-13,-93.55,-0.9033,10298.57,10360.78,10254.42,10262.94
2015-10-14,-33.27,-0.3242,10267.5,10303.7,10214.99,10229.67
2015-10-15,148.6,1.4526,10259.51,10380.84,10244.99,10378.27
2015-10-16,43.64,0.4205,10407.28,10424.99,10365.69,10421.91
2015-10-19,-30.31,-0.2908,10385.46,10399.27,10353.01,10391.6
2015-10-20,-8.18,-0.0787,10377.24,10427.34,10361.41,10383.42
2015-10-21,-76.98,-0.7414,10403.74,10410.99,10299.05,10306.44
2015-10-22,142.39,1.3816,10342.75,10467.11,10342.75,10448.83
2015-10-23,57.68,0.552,10486.94,10519.83,10450.44,10506.51
2015-10-26,-41.89,-0.3987,10495.91,10495.91,10458.06,10464.62
2015-10-27,-64.44,-0.6158,10420.75,10427.75,10364.92,10400.18
2015-10-28,138.02,1.3271,10428.03,10538.22,10409.46,10538.2
2015-10-29,-40.04,-0.38,10504.35,10514.44,10466.21,10498.16
2015-10-30,-37.2,-0.3543,10509.15,10531.43,10460.83,10460.96
2015-11-02,118.91,1.1367,10474.58,10591.25,10473.84,10579.87
2015-11-03,30.05,0.284,10556.36,10641.62,10542.21,10609.92
2015-11-04,-45.96,-0.4332,10629.59,10638.69,10536.48,10563.96
2015-11-05,-15.6,-0.1477,10563.93,10588.13,10501.31,10548.36
2015-11-06,-35.0,-0.3318,10525.65,10531.11,10441.84,10513.36
2015-11-09,-98.17,-0.9338,10486.72,10488.2,10381.41,10415.19
2015-11-10,17.16,0.1648,10389.18,10440.23,10370.67,10432.35
2015-11-11,-32.45,-0.3111,10454.15,10460.35,10396.79,10399.9
2015-11-12,-163.95,-1.5765,10335.0,10342.87,10235.2,10235.95
2015-11-13,-80.88,-0.7902,10206.54,10228.89,10145.65,10155.07
2015-11-16,144.33,1.4213,10143.38,10299.46,10141.55,10299.4
2015-11-17,-13.64,-0.1324,10320.06,10368.38,10266.56,10285.76
2015-11-18,143.84,1.3984,10285.37,10436.0,10285.37,10429.6
2015-11-19,1.86,0.0178,10426.13,10455.19,10416.37,10431.46
2015-11-20,12.74,0.1221,10460.25,10499.05,10430.06,10444.2
2015-11-23,-22.79,-0.2182,10433.63,10469.62,10402.46,10421.41
2015-11-24,28.31,0.2717,10379.27,10472.79,10358.03,10449.72
2015-11-25,0.64,0.0061,10449.68,10471.28,10430.14,10450.36
2015-11-27,0.17,0.0016,10442.61,10463.97,10425.56,10450.53
2015-11-30,-40.94,-0.3918,10455.48,10460.33,10409.46,10409.59
2015-12-01,110.0,1.0567,10447.06,10523.79,10446.58,10519.59
2015-12-02,-130.39,-1.2395,10501.1,10511.12,10376.45,10389.2
2015-12-03,-131.82,-1.2688,10415.56,10422.78,10227.36,10257.38
2015-12-04,151.48,1.4768,10266.5,10417.76,10264.96,10408.86
2015-12-07,-104.33,-1.0023,10408.86,10408.86,10264.48,10304.53
2015-12-08,-106.16,-1.0302,10214.29,10254.75,10157.69,10198.37
2015-12-09,-36.0,-0.353,10191.35,10316.97,10115.77,10162.37
2015-12-10,9.67,0.0952,10165.46,10242.79,10155.57,10172.04
2015-12-11,-195.39,-1.9209,10074.08,10075.43,9956.71,9976.65
2015-12-14,10.11,0.1013,9977.82,10013.86,9880.42,9986.76
2015-12-15,124.18,1.2434,10057.33,10149.12,10057.33,10110.94
2015-12-16,156.89,1.5517,10164.84,10282.24,10139.59,10267.83
2015-12-17,-155.2,-1.5115,10267.83,10267.83,10112.57,10112.63
2015-12-18,-144.99,-1.4338,10072.98,10072.98,9966.82,9967.64
2015-12-21,55.39,0.5557,10017.13,10054.42,9961.05,10023.03
2015-12-22,89.37,0.8916,10052.34,10132.58,10015.98,10112.4
2015-12-23,163.88,1.6206,10180.62,10277.97,10180.62,10276.28
2015-12-24,-17.73,-0.1725,10266.06,10290.36,10242.64,10258.55
2015-12-28,-41.15,-0.4011,10225.99,10225.99,10169.09,10217.4
2015-12-29,89.2,0.873,10270.38,10318.42,10270.38,10306.6
2015-12-30,-80.77,-0.7837,10277.53,10283.97,10218.71,10225.83
2015-12-31,-82.41,-0.8059,10186.44,10223.07,10142.34,10143.42
2016-01-04,-141.86,-1.3985,10020.05,10020.05,9891.07,10001.56
2016-01-05,26.5,0.265,10007.01,10039.96,9959.82,10028.06
2016-01-06,-159.8,-1.5935,9907.37,9925.9,9821.33,9868.26
2016-01-07,-217.84,-2.2075,9751.35,9791.17,9627.06,9650.42
2016-01-08,-121.65,-1.2606,9692.8,9725.9,9513.25,9528.77
2016-01-11,-1.11,-0.0116,9575.18,9598.64,9435.82,9527.66
2016-01-12,48.86,0.5128,9591.31,9630.91,9460.79,9576.52
2016-01-13,-202.29,-2.1124,9619.01,9644.45,9349.47,9374.23
2016-01-14,142.32,1.5182,9405.43,9567.82,9332.26,9516.55
2016-01-15,-216.92,-2.2794,9387.54,9387.54,9192.07,9299.63
2016-01-19,2.11,0.0227,9378.86,9406.35,9226.82,9301.74
2016-01-20,-144.9,-1.5578,9214.94,9233.61,8937.99,9156.84
2016-01-21,69.73,0.7615,9164.17,9311.57,9102.39,9226.57
2016-01-22,200.34,2.1713,9343.13,9437.79,9343.13,9426.91
2016-01-25,-163.92,-1.7389,9393.54,9393.54,9258.66,9262.99
2016-01-26,166.12,1.7934,9295.34,9436.54,9295.34,9429.11
2016-01-27,-55.33,-0.5868,9403.87,9522.61,9321.33,9373.78
2016-01-28,24.01,0.2561,9374.84,9463.2,9324.15,9397.79
2016-01-29,234.91,2.4996,9439.34,9632.71,9439.34,9632.7
2016-02-01,-16.01,-0.1662,9578.92,9651.2,9514.77,9616.69
2016-02-02,-202.91,-2.11,9532.99,9532.99,9386.12,9413.78
2016-02-03,81.43,0.865,9471.79,9513.22,9276.34,9495.21
2016-02-04,39.09,0.4117,9484.13,9591.3,9465.87,9534.3
2016-02-05,-143.97,-1.51,9499.53,9500.82,9360.94,9390.33
2016-02-08,-159.0,-1.6932,9294.88,9294.88,9127.14,9231.33
2016-02-09,-43.54,-0.4717,9131.98,9250.65,9109.05,9187.79
2016-02-10,-11.07,-0.1205,9221.84,9315.96,9170.93,9176.72
2016-02-11,-146.84,-1.6001,9092.91,9092.91,8944.05,9029.88
2016-02-12,199.8,2.2127,9092.87,9229.68,9089.45,9229.68
2016-02-16,145.71,1.5787,9317.94,9377.51,9275.74,9375.39
2016-02-17,156.89,1.6734,9426.76,9551.63,9426.76,9532.28
2016-02-18,-27.3,-0.2864,9532.86,9543.75,9483.46,9504.98
2016-02-19,-19.02,-0.2001,9465.18,9504.98,9406.54,9485.96
2016-02-22,130.36,1.3742,9485.77,9623.64,9485.77,9616.32
2016-02-23,-122.0,-1.2687,9582.76,9589.74,9485.36,9494.32
2016-02-24,11.75,0.1238,9411.27,9517.75,9325.24,9506.07
2016-02-25,119.2,1.2539,9534.74,9625.71,9506.24,9625.27
2016-02-26,-5.48,-0.0569,9668.26,9682.93,9607.66,9619.79
2016-02-29,-60.26,-0.6264,9615.17,9670.84,9558.86,9559.53
2016-03-01,211.47,2.2121,9626.88,9771.0,9613.96,9771.0
2016-03-02,66.59,0.6815,9746.42,9837.64,9725.9,9837.59
2016-03-03,70.38,0.7154,9828.31,9909.81,9809.17,9907.97
2016-03-04,60.44,0.61,9929.33,10010.66,9902.04,9968.41
2016-03-07,37.78,0.379,9922.38,10021.78,9911.33,10006.19
2016-03-08,-137.67,-1.3758,9952.23,9952.23,9862.33,9868.52
2016-03-09,56.29,0.5704,9906.84,9946.97,9881.76,9924.81
2016-03-10,-6.74,-0.0679,9954.16,10004.33,9826.52,9918.07
2016-03-11,186.12,1.8766,9988.29,10105.01,9988.29,10104.19
2016-03-14,-29.92,-0.2961,10073.33,10097.55,10038.4,10074.27
2016-03-15,-60.67,-0.6022,10005.59,10013.7,9970.95,10013.6
2016-03-16,70.57,0.7047,9986.48,10102.07,9978.89,10084.17
2016-03-17,106.23,1.0534,10101.65,10216.7,10073.12,10190.4
2016-03-18,33.03,0.3241,10216.6,10248.07,10198.32,10223.43
2016-03-21,-3.74,-0.0366,10204.7,10232.8,10181.85,10219.69
2016-03-22,-25.49,-0.2494,10169.9,10226.51,10145.35,10194.2
2016-03-23,-94.52,-0.9272,10171.38,10171.38,10096.89,10099.68
2016-03-24,-13.08,-0.1295,10032.89,10087.05,10003.98,10086.6
2016-03-28,19.84,0.1967,10105.12,10128.9,10065.38,10106.44
2016-03-29,83.97,0.8309,10071.42,10193.73,10048.52,10190.41
2016-03-30,46.54,0.4567,10245.93,10281.69,10217.98,10236.95
2016-03-31,-29.58,-0.289,10236.8,10248.82,10198.92,10207.37
2016-04-01,12.59,0.1233,10132.58,10231.08,10085.25,10219.96
2016-04-04,-36.96,-0.3616,10227.12,10234.16,10168.78,10183.0
2016-04-05,-121.92,-1.1973,10104.77,10104.77,10050.65,10061.08
2016-04-06,98.77,0.9817,10062.84,10162.3,10044.41,10159.85
2016-04-07,-114.7,-1.129,10112.98,10117.16,10004.77,10045.15
2016-04-08,74.54,0.742,10108.71,10170.97,10093.28,10119.69
2016-04-11,-5.11,-0.0505,10154.08,10210.56,10114.45,10114.58
2016-04-12,124.11,1.227,10114.58,10257.3,10114.58,10238.69
2016-04-13,120.82,1.18,10271.66,10362.13,10271.66,10359.51
2016-04-14,0.73,0.007,10359.19,10377.66,10334.45,10360.24
2016-04-15,-4.67,-0.0451,10359.58,10359.58,10332.87,10355.57
2016-04-18,69.36,0.6698,10315.65,10427.16,10304.22,10424.93
2016-04-19,92.37,0.886,10463.64,10528.64,10424.93,10517.3
2016-04-20,10.49,0.0997,10517.06,10572.24,10489.03,10527.79
2016-04-21,-72.97,-0.6931,10524.48,10536.69,10440.47,10454.82
2016-04-22,56.18,0.5374,10464.2,10520.0,10464.2,10511.0
2016-04-25,-45.35,-0.4315,10487.83,10487.83,10424.19,10465.65
2016-04-26,56.93,0.544,10492.57,10525.38,10477.79,10522.58
2016-04-27,49.25,0.468,10528.48,10593.21,10507.59,10571.83
2016-04-28,-91.38,-0.8644,10521.17,10577.89,10461.53,10480.45
2016-04-29,-43.53,-0.4153,10480.22,10480.22,10370.35,10436.92
2016-05-02,59.41,0.5692,10450.13,10503.41,10430.22,10496.33
2016-05-03,-130.5,-1.2433,10432.24,10432.24,10323.24,10365.83
2016-05-04,-79.59,-0.7678,10302.68,10337.21,10257.75,10286.24
2016-05-05,-4.92,-0.0478,10303.04,10340.46,10254.72,10281.32
2016-05-06,27.51,0.2676,10280.99,10315.92,10230.5,10308.83
2016-05-09,-17.24,-0.1672,10300.66,10325.05,10261.12,10291.59
2016-05-10,132.52,1.2877,10323.27,10424.67,10323.27,10424.11
2016-05-11,-91.87,-0.8813,10391.93,10408.93,10332.24,10332.24
2016-05-12,2.14,0.0207,10375.88,10399.95,10283.48,10334.38
2016-05-13,-106.32,-1.0288,10305.85,10334.39,10210.26,10228.06
2016-05-16,104.41,1.0208,10243.2,10355.25,10243.2,10332.47
2016-05-17,-74.86,-0.7245,10312.69,10334.74,10226.62,10257.61
2016-05-18,-17.96,-0.1751,10229.97,10320.1,10183.31,10239.65
2016-05-19,-47.17,-0.4607,10189.77,10209.84,10119.65,10192.48
2016-05-20,58.01,0.5691,10224.75,10272.68,10224.75,10250.49
2016-05-23,-23.93,-0.2335,10237.99,10259.89,10222.31,10226.56
2016-05-24,127.0,1.2419,10275.79,10370.24,10275.79,10353.56
2016-05-25,93.02,0.8984,10399.12,10465.64,10399.12,10446.58
2016-05-26,-6.97,-0.0667,10462.28,10475.78,10426.17,10439.61
2016-05-27,29.91,0.2865,10437.97,10469.53,10436.55,10469.52
2016-05-31,-28.52,-0.2724,10479.88,10496.94,10406.64,10441.0
2016-06-01,13.93,0.1334,10385.93,10462.0,10369.5,10454.93
2016-06-02,32.65,0.3123,10424.68,10487.61,10403.51,10487.58
2016-06-03,0.36,0.0034,10477.78,10504.46,10417.9,10487.94
2016-06-06,66.88,0.6377,10508.5,10568.85,10508.5,10554.82
2016-06-07,44.4,0.4207,10554.59,10626.83,10554.59,10599.22
2016-06-08,39.14,0.3693,10620.19,10648.05,10610.21,10638.36
2016-06-09,-48.54,-0.4563,10581.22,10599.33,10553.26,10589.82
2016-06-10,-143.72,-1.3572,10501.57,10501.57,10417.11,10446.1
2016-06-13,-96.93,-0.9279,10400.15,10452.62,10345.37,10349.17
2016-06-14,-54.58,-0.5274,10310.07,10340.34,10241.19,10294.59
2016-06-15,2.57,0.025,10294.68,10365.76,10289.31,10297.16
2016-06-16,25.68,0.2494,10237.93,10328.89,10166.98,10322.84
2016-06-17,25.1,0.2432,10343.61,10363.99,10292.67,10347.94
2016-06-20,102.09,0.9866,10456.92,10527.79,10448.02,10450.03
2016-06-21,40.75,0.39,10481.16,10521.59,10448.37,10490.78
2016-06-22,-17.72,-0.1689,10507.94,10549.96,10469.71,10473.06
2016-06-23,168.11,1.6052,10573.47,10641.17,10561.79,10641.17
2016-06-24,-457.66,-4.3008,10335.92,10360.1,10164.42,10183.51
2016-06-27,-209.97,-2.0619,10084.48,10084.48,9918.72,9973.54
2016-06-28,187.62,1.8812,10073.15,10161.16,10063.83,10161.16
2016-06-29,189.37,1.8637,10254.86,10362.06,10254.86,10350.53
2016-06-30,139.23,1.3451,10374.57,10489.76,10336.52,10489.76
2016-07-01,26.0,0.2479,10495.08,10535.79,10490.79,10515.76
2016-07-05,-106.22,-1.0101,10452.48,10455.93,10378.53,10409.54
2016-07-06,32.04,0.3078,10356.22,10445.17,10308.22,10441.58
2016-07-07,-27.61,-0.2644,10461.14,10495.27,10373.47,10413.97
2016-07-08,157.81,1.5154,10414.81,10582.45,10414.81,10571.78
2016-07-11,55.42,0.5242,10606.03,10650.86,10600.16,10627.2
2016-07-12,99.59,0.9371,10685.57,10748.01,10685.57,10726.79
2016-07-13,7.41,0.0691,10743.2,10751.24,10692.45,10734.2
2016-07-14,52.43,0.4884,10806.21,10815.43,10769.59,10786.63
2016-07-15,-13.51,-0.1252,10808.89,10811.53,10744.21,10773.12
2016-07-18,20.05,0.1861,10773.11,10797.99,10747.28,10793.17
2016-07-19,-34.63,-0.3209,10754.54,10763.98,10733.09,10758.54
2016-07-20,34.56,0.3212,10758.6,10805.01,10746.58,10793.1
2016-07-21,-34.48,-0.3195,10784.68,10811.74,10735.08,10758.62
2016-07-22,46.42,0.4315,10764.27,10807.22,10750.66,10805.04
2016-07-25,-52.61,-0.4869,10787.57,10787.57,10725.14,10752.43
2016-07-26,20.56,0.1912,10754.94,10788.93,10727.34,10772.99
2016-07-27,-33.22,-0.3084,10782.32,10785.24,10696.8,10739.77
2016-07-28,4.39,0.0409,10727.87,10758.03,10692.83,10744.16
2016-07-29,41.35,0.3849,10734.07,10797.99,10717.38,10785.51
2016-08-01,-55.31,-0.5128,10768.75,10780.6,10713.72,10730.2
2016-08-02,-69.07,-0.6437,10729.11,10730.88,10619.39,10661.13
2016-08-03,34.01,0.319,10660.91,10695.14,10624.64,10695.14
2016-08-04,11.99,0.1121,10697.23,10726.3,10679.64,10707.13
2016-08-05,75.74,0.7074,10731.82,10782.87,10729.67,10782.87
2016-08-08,5.14,0.0477,10789.85,10806.3,10778.17,10788.01
2016-08-09,16.5,0.1529,10797.37,10828.51,10786.45,10804.51
2016-08-10,-29.53,-0.2733,10812.32,10821.21,10761.07,10774.98
2016-08-11,61.17,0.5677,10775.06,10848.2,10775.06,10836.15
2016-08-12,-13.74,-0.1268,10827.87,10843.5,10798.97,10822.41
2016-08-15,36.09,0.3335,10838.34,10892.15,10838.34,10858.5
2016-08-16,-48.76,-0.449,10843.41,10843.58,10809.68,10809.74
2016-08-17,14.9,0.1378,10803.68,10828.94,10754.65,10824.64
2016-08-18,38.37,0.3545,10823.79,10863.02,10820.84,10863.01
2016-08-19,-33.86,-0.3117,10822.51,10834.51,10783.29,10829.15
2016-08-22,-13.23,-0.1222,10798.1,10824.56,10775.18,10815.92
2016-08-23,31.57,0.2919,10857.94,10879.28,10847.01,10847.49
2016-08-24,-56.31,-0.5191,10845.17,10848.9,10774.97,10791.18
2016-08-25,-6.81,-0.0631,10780.73,10813.98,10770.29,10784.37
2016-08-26,-35.04,-0.3249,10808.4,10869.47,10710.05,10749.33
2016-08-29,62.02,0.577,10753.45,10825.04,10753.45,10811.35
2016-08-30,-13.81,-0.1277,10817.34,10825.72,10772.13,10797.54
2016-08-31,-32.79,-0.3037,10780.21,10785.65,10714.09,10764.75
2016-09-01,7.18,0.0667,10762.45,10780.71,10704.0,10771.93
2016-09-02,84.99,0.789,10830.55,10867.85,10827.19,10856.92
2016-09-06,33.87,0.312,10879.64,10891.22,10838.95,10890.79
2016-09-07,-0.61,-0.0056,10886.51,10898.76,10856.76,10890.18
2016-09-08,-7.85,-0.0721,10879.97,10903.86,10857.23,10882.33
2016-09-09,-268.8,-2.4701,10799.13,10799.13,10613.53,10613.53
2016-09-12,127.71,1.2033,10563.73,10760.59,10553.65,10741.24
2016-09-13,-205.88,-1.9167,10644.47,10644.47,10502.32,10535.36
2016-09-14,-23.96,-0.2274,10533.7,10596.45,10487.8,10511.4
2016-09-15,91.54,0.8709,10501.32,10625.8,10491.09,10602.94
2016-09-16,-70.67,-0.6665,10554.1,10554.1,10498.35,10532.27
2016-09-19,32.03,0.3041,10533.42,10625.69,10533.42,10564.3
2016-09-20,-4.05,-0.0383,10608.56,10620.36,10558.36,10560.25
2016-09-21,148.12,1.4026,10605.1,10716.58,10584.34,10708.37
2016-09-22,85.29,0.7965,10769.38,10818.11,10769.38,10793.66
2016-09-23,-75.67,-0.7011,10793.66,10793.66,10712.88,10717.99
2016-09-26,-93.11,-0.8687,10675.25,10678.12,10621.06,10624.88
2016-09-27,40.46,0.3808,10600.15,10676.86,10587.93,10665.34
2016-09-28,88.11,0.8261,10665.58,10757.79,10623.21,10753.45
2016-09-29,-109.93,-1.0223,10742.08,10764.27,10614.04,10643.52
2016-09-30,78.22,0.7349,10679.07,10758.01,10668.34,10721.74
2016-10-03,-30.97,-0.2889,10721.85,10721.85,10658.56,10690.77
2016-10-04,-61.62,-0.5764,10705.86,10712.58,10597.04,10629.15
2016-10-05,54.79,0.5155,10666.41,10703.92,10664.15,10683.94
2016-10-06,-8.2,-0.0768,10664.54,10684.9,10627.7,10675.74
2016-10-07,-48.82,-0.4573,10680.47,10689.42,10579.63,10626.92
2016-10-10,55.75,0.5246,10671.22,10711.83,10671.22,10682.67
2016-10-11,-134.67,-1.2606,10656.22,10656.22,10510.61,10548.0
2016-10-12,12.27,0.1163,10546.01,10587.46,10525.56,10560.27
2016-10-13,-37.33,-0.3535,10487.61,10551.5,10425.91,10522.94
2016-10-14,-1.64,-0.0156,10579.77,10606.67,10521.29,10521.3
2016-10-17,-28.44,-0.2703,10516.3,10531.46,10481.59,10492.86
2016-10-18,74.95,0.7143,10578.89,10583.83,10539.8,10567.81
2016-10-19,33.11,0.3133,10580.45,10623.3,10561.13,10600.92
2016-10-20,-3.56,-0.0336,10587.83,10626.44,10560.98,10597.36
2016-10-21,-25.48,-0.2404,10545.12,10580.15,10522.32,10571.88
2016-10-24,19.42,0.1837,10610.58,10629.63,10567.24,10591.3
2016-10-25,-41.11,-0.3881,10575.19,10590.59,10542.63,10550.19
2016-10-26,-22.0,-0.2085,10505.99,10558.75,10497.38,10528.19
2016-10-27,-25.13,-0.2387,10561.54,10562.91,10495.87,10503.06
2016-10-28,-26.44,-0.2517,10495.31,10538.21,10447.25,10476.62
2016-10-31,5.27,0.0503,10476.92,10505.99,10465.42,10481.89
2016-11-01,-67.84,-0.6472,10508.01,10513.53,10354.86,10414.05
2016-11-02,-79.55,-0.7639,10389.95,10407.32,10316.44,10334.5
2016-11-03,-26.86,-0.2599,10350.61,10370.27,10292.95,10307.64
2016-11-04,-18.29,-0.1774,10308.31,10352.98,10281.48,10289.35
2016-11-07,210.81,2.0488,10416.34,10500.19,10416.34,10500.16
2016-11-08,30.4,0.2895,10462.84,10563.51,10454.35,10530.56
2016-11-09,112.85,1.0716,10477.79,10679.69,10474.73,10643.41
2016-11-10,40.0,0.3758,10678.97,10735.0,10617.84,10683.41
2016-11-11,-31.17,-0.2918,10644.56,10660.98,10585.63,10652.24
2016-11-14,27.53,0.2584,10660.45,10695.57,10633.98,10679.77
2016-11-15,65.74,0.6156,10680.42,10745.53,10664.85,10745.51
2016-11-16,-46.08,-0.4288,10705.47,10719.89,10677.27,10699.43
2016-11-17,40.65,0.3799,10717.88,10759.15,10717.68,10740.08
2016-11-18,-30.57,-0.2846,10725.34,10735.09,10695.22,10709.51
2016-11-21,82.33,0.7688,10753.25,10793.37,10752.08,10791.84
2016-11-22,28.34,0.2626,10793.34,10828.27,10768.6,10820.18
2016-11-23,15.72,0.1453,10772.61,10837.23,10768.8,10835.9
2016-11-25,42.19,0.3894,10854.69,10878.1,10852.89,10878.09
2016-11-28,-69.46,-0.6385,10857.47,10864.77,10803.09,10808.63
2016-11-29,9.07,0.0839,10798.92,10842.28,10786.4,10817.7
2016-11-30,20.76,0.1919,10872.38,10890.04,10838.45,10838.46
2016-12-01,-9.47,-0.0874,10860.42,10876.39,10812.75,10828.99
2016-12-02,9.59,0.0886,10828.99,10867.7,10821.21,10838.58
2016-12-05,72.32,0.6672,10890.15,10923.91,10888.71,10910.9
2016-12-06,59.88,0.5488,10923.58,10973.92,10902.26,10970.78
2016-12-07,143.83,1.311,10977.41,11118.0,10974.2,11114.61
2016-12-08,35.35,0.318,11114.32,11176.63,11094.79,11149.96
2016-12-09,41.83,0.3752,11153.1,11194.23,11152.68,11191.79
2016-12-12,-14.51,-0.1296,11200.19,11227.3,11163.2,11177.28
2016-12-13,59.89,0.5358,11216.83,11256.07,11189.43,11237.17
2016-12-14,-138.5,-1.2325,11214.03,11234.0,11087.02,11098.67
2016-12-15,33.22,0.2993,11087.13,11170.65,11086.39,11131.89
2016-12-16,-6.67,-0.0599,11152.21,11162.94,11109.59,11125.22
2016-12-19,3.32,0.0298,11127.0,11150.31,11110.59,11128.54
